protocol,condition,display_name,condition_type,method,n_train,class_id,label_name,support,precision,recall,f1,held_out_group,n_test,stress_test_note
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,10574,1,1_1T,113,0.9818181818181818,0.9557522123893806,0.968609865470852,W02,2370,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,10574,2,1_2,142,0.9701492537313433,0.9154929577464789,0.9420289855072463,W02,2370,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,10574,3,2_1,169,0.9872611464968153,0.9171597633136095,0.9509202453987731,W02,2370,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,10574,4,higher,1872,0.9815983175604627,0.9973290598290598,0.9894011658717542,W02,2370,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,11478,0,1_1H,90,1.0,0.9222222222222223,0.9595375722543353,W03,1466,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,11478,1,1_1T,93,0.9555555555555556,0.9247311827956989,0.9398907103825136,W03,1466,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,11478,2,1_2,123,0.8823529411764706,0.975609756097561,0.9266409266409267,W03,1466,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,11478,3,2_1,64,0.9464285714285714,0.828125,0.8833333333333333,W03,1466,none
board_grouped,v6_2_a_embedding_only,v6.2-A embedding only,embedding_only,random_forest,11478,4,higher,1096,0.9836512261580381,0.9881386861313869,0.9858898497951751,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,0,1_1H,129,0.9922480620155039,0.9922480620155039,0.9922480620155039,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,1,1_1T,170,0.9883040935672515,0.9941176470588236,0.9912023460410556,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,2,1_2,57,0.7391304347826086,0.8947368421052632,0.8095238095238095,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,3,2_1,77,0.922077922077922,0.922077922077922,0.922077922077922,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,4,higher,2300,0.9982509838216004,0.9926086956521739,0.9954218443427076,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,0,1_1H,134,0.9696969696969697,0.9552238805970149,0.9624060150375939,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,1,1_1T,112,0.9716981132075472,0.9196428571428571,0.944954128440367,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,2,1_2,141,0.8904109589041096,0.9219858156028369,0.9059233449477352,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,3,2_1,157,0.6828193832599119,0.9872611464968153,0.8072916666666666,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,4,higher,1775,0.9994145199063232,0.9616901408450704,0.9801894918173988,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,0,1_1H,110,1.0,0.9545454545454546,0.9767441860465117,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,1,1_1T,74,1.0,0.9864864864864865,0.9931972789115647,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,2,1_2,98,0.945054945054945,0.8775510204081632,0.91005291005291,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,3,2_1,117,0.9553571428571429,0.9145299145299145,0.9344978165938864,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,4,higher,1238,0.9840764331210191,0.9983844911147012,0.9911788291900561,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,0,1_1H,116,0.9504132231404959,0.9913793103448276,0.9704641350210972,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,1,1_1T,107,1.0,0.9252336448598131,0.9611650485436893,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,2,1_2,177,0.8125,0.8813559322033898,0.8455284552845529,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,3,2_1,185,0.8217821782178217,0.8972972972972973,0.8578811369509044,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,4,higher,1834,1.0,0.9841875681570338,0.9920307776861775,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,0,1_1H,74,0.9855072463768116,0.918918918918919,0.951048951048951,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,1,1_1T,113,0.9741379310344828,1.0,0.9868995633187774,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,2,1_2,142,0.9300699300699301,0.9366197183098591,0.9333333333333333,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,3,2_1,169,0.9314285714285714,0.9644970414201184,0.9476744186046512,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,10574,4,higher,1872,1.0,0.9973290598290598,0.9986627440492111,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,0,1_1H,90,1.0,0.9888888888888889,0.9944134078212291,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,1,1_1T,93,0.967391304347826,0.956989247311828,0.9621621621621621,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,2,1_2,123,0.8120805369127517,0.983739837398374,0.8897058823529413,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,3,2_1,64,0.9803921568627451,0.78125,0.8695652173913042,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,balanced_logistic_regression,11478,4,higher,1096,0.9990783410138249,0.9890510948905109,0.9940394314534617,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10211,0,1_1H,129,0.9606299212598425,0.9457364341085271,0.9531249999999999,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10211,1,1_1T,170,1.0,0.9411764705882353,0.9696969696969697,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10211,2,1_2,57,0.9772727272727273,0.7543859649122807,0.8514851485148516,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10211,3,2_1,77,0.922077922077922,0.922077922077922,0.922077922077922,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10211,4,higher,2300,0.9875268817204301,0.9982608695652174,0.9928648648648649,C01,2733,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10625,0,1_1H,134,0.8775510204081632,0.9626865671641791,0.9181494661921707,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10625,1,1_1T,112,0.9615384615384616,0.8928571428571429,0.9259259259259259,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10625,2,1_2,141,1.0,0.8936170212765957,0.9438202247191011,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10625,3,2_1,157,0.9862068965517241,0.910828025477707,0.9470198675496688,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10625,4,higher,1775,0.9749582637729549,0.9870422535211267,0.980963045912654,C02,2319,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11307,0,1_1H,110,0.9719626168224299,0.9454545454545454,0.9585253456221198,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11307,1,1_1T,74,1.0,0.9324324324324325,0.965034965034965,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11307,2,1_2,98,1.0,0.8979591836734694,0.9462365591397849,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11307,3,2_1,117,1.0,0.8974358974358975,0.945945945945946,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11307,4,higher,1238,0.9739747634069401,0.9975767366720517,0.985634477254589,C03,1637,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10525,0,1_1H,116,1.0,0.9655172413793104,0.9824561403508771,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10525,1,1_1T,107,0.98989898989899,0.9158878504672897,0.9514563106796117,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10525,2,1_2,177,0.9127906976744186,0.8870056497175142,0.8997134670487106,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10525,3,2_1,185,0.9055555555555556,0.8810810810810811,0.8931506849315068,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10525,4,higher,1834,0.9795258620689655,0.9912758996728462,0.9853658536585367,W01,2419,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10574,0,1_1H,74,0.9850746268656716,0.8918918918918919,0.9361702127659575,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10574,1,1_1T,113,0.9818181818181818,0.9557522123893806,0.968609865470852,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10574,2,1_2,142,0.9701492537313433,0.9154929577464789,0.9420289855072463,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10574,3,2_1,169,0.9811320754716981,0.9230769230769231,0.9512195121951219,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,10574,4,higher,1872,0.9831578947368421,0.9978632478632479,0.9904559915164368,W02,2370,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11478,0,1_1H,90,1.0,0.9222222222222223,0.9595375722543353,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11478,1,1_1T,93,0.9666666666666667,0.9354838709677419,0.9508196721311476,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11478,2,1_2,123,0.9302325581395349,0.975609756097561,0.9523809523809524,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11478,3,2_1,64,0.9152542372881356,0.84375,0.8780487804878049,W03,1466,none
board_grouped,v6_2_a_frequency_fusion,Frequency + v6.2-A embedding,frequency_embedding_fusion,random_forest,11478,4,higher,1096,0.983710407239819,0.9917883211678832,0.987732848705134,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,0,1_1H,129,0.9615384615384616,0.1937984496124031,0.3225806451612903,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,1,1_1T,170,0.625615763546798,0.7470588235294118,0.6809651474530831,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,2,1_2,57,0.04,0.05263157894736842,0.04545454545454545,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,3,2_1,77,0.07692307692307693,0.14285714285714285,0.1,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10211,4,higher,2300,0.92082239720035,0.9152173913043479,0.9180113388573921,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,0,1_1H,134,0.5075757575757576,0.5,0.5037593984962406,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,1,1_1T,112,0.15384615384615385,0.07142857142857142,0.0975609756097561,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,2,1_2,141,1.0,0.03546099290780142,0.06849315068493152,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,3,2_1,157,0.35,0.044585987261146494,0.0790960451977401,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10625,4,higher,1775,0.8075829383886256,0.96,0.8772200772200772,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,0,1_1H,110,0.19272727272727272,0.4818181818181818,0.2753246753246753,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,1,1_1T,74,0.21764705882352942,0.5,0.30327868852459017,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,2,1_2,98,0.75,0.061224489795918366,0.11320754716981131,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,3,2_1,117,0.07291666666666667,0.05982905982905983,0.06572769953051644,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11307,4,higher,1238,0.8492647058823529,0.7463651050080775,0.7944969905417024,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,0,1_1H,116,0.18240343347639484,0.7327586206896551,0.2920962199312715,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,1,1_1T,107,0.7894736842105263,0.14018691588785046,0.23809523809523805,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,2,1_2,177,0.5,0.011299435028248588,0.022099447513812154,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,3,2_1,185,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10525,4,higher,1834,0.8300518134715026,0.8735005452562704,0.8512221041445271,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,0,1_1H,74,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,1,1_1T,113,1.0,0.008849557522123894,0.017543859649122806,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,2,1_2,142,0.4017094017094017,0.6619718309859155,0.5000000000000001,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,3,2_1,169,0.3125,0.47337278106508873,0.37647058823529406,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,10574,4,higher,1872,0.9468313641245972,0.9417735042735043,0.9442956614890198,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,0,1_1H,90,0.3333333333333333,0.03333333333333333,0.0606060606060606,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,1,1_1T,93,0.3416149068322981,0.5913978494623656,0.4330708661417323,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,2,1_2,123,0.11811023622047244,0.975609756097561,0.21071115013169447,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,3,2_1,64,0.5,0.03125,0.058823529411764705,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,balanced_logistic_regression,11478,4,higher,1096,0.9963768115942029,0.2509124087591241,0.4008746355685131,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10211,0,1_1H,129,0.0,0.0,0.0,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10211,1,1_1T,170,0.9333333333333333,0.08235294117647059,0.15135135135135136,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10211,2,1_2,57,0.0,0.0,0.0,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10211,3,2_1,77,0.0,0.0,0.0,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10211,4,higher,2300,0.8462104488594555,1.0,0.9166998804304504,C01,2733,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10625,0,1_1H,134,0.20359281437125748,0.2537313432835821,0.22591362126245848,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10625,1,1_1T,112,0.05,0.008928571428571428,0.015151515151515152,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10625,2,1_2,141,0.0,0.0,0.0,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10625,3,2_1,157,0.0,0.0,0.0,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10625,4,higher,1775,0.7804878048780488,0.9374647887323944,0.8518044535449193,C02,2319,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11307,0,1_1H,110,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11307,1,1_1T,74,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11307,2,1_2,98,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11307,3,2_1,117,0.0,0.0,0.0,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11307,4,higher,1238,0.7562614538790471,1.0,0.8612173913043478,C03,1637,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10525,0,1_1H,116,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10525,1,1_1T,107,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10525,2,1_2,177,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10525,3,2_1,185,0.0,0.0,0.0,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10525,4,higher,1834,0.7587918907736864,1.0,0.8628557986356151,W01,2419,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10574,0,1_1H,74,0.5,0.013513513513513514,0.026315789473684213,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10574,1,1_1T,113,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10574,2,1_2,142,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10574,3,2_1,169,0.0,0.0,0.0,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,10574,4,higher,1872,0.7905405405405406,1.0,0.8830188679245283,W02,2370,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11478,0,1_1H,90,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11478,1,1_1T,93,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11478,2,1_2,123,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11478,3,2_1,64,0.0,0.0,0.0,W03,1466,none
board_grouped,random_resnet18_embedding_only,Random ResNet-18 embedding only,embedding_only,random_forest,11478,4,higher,1096,0.747612551159618,1.0,0.8555815768930523,W03,1466,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,0,1_1H,129,0.9772727272727273,0.6666666666666666,0.792626728110599,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,1,1_1T,170,0.7989949748743719,0.9352941176470588,0.8617886178861789,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,2,1_2,57,0.425531914893617,0.3508771929824561,0.38461538461538464,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,3,2_1,77,0.4796747967479675,0.7662337662337663,0.5900000000000001,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10211,4,higher,2300,0.9951669595782073,0.9847826086956522,0.9899475524475524,C01,2733,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,0,1_1H,134,0.7205882352941176,0.7313432835820896,0.7259259259259259,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,1,1_1T,112,0.36633663366336633,0.33035714285714285,0.3474178403755868,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,2,1_2,141,0.4,0.028368794326241134,0.052980132450331126,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,3,2_1,157,0.3177570093457944,0.43312101910828027,0.36657681940700815,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10625,4,higher,1775,0.94994617868676,0.9943661971830986,0.9716487751169832,C02,2319,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,0,1_1H,110,0.7886178861788617,0.8818181818181818,0.832618025751073,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,1,1_1T,74,0.4146341463414634,0.6891891891891891,0.5177664974619289,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,2,1_2,98,0.9259259259259259,0.25510204081632654,0.4,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,3,2_1,117,0.14814814814814814,0.10256410256410256,0.12121212121212123,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,11307,4,higher,1238,0.9306313328137179,0.9644588045234249,0.9472431574771917,C03,1637,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,0,1_1H,116,0.4496124031007752,1.0,0.6203208556149733,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,1,1_1T,107,0.5161290322580645,0.14953271028037382,0.23188405797101444,W01,2419,none
board_grouped,random_resnet18_frequency_fusion,Frequency + Random ResNet-18 embedding,frequency_embedding_fusion,balanced_logistic_regression,10525,2,1_2,177,0.8448275862068966,0.2768361581920904,0.41702127659574467,W01,2419,none
